node_id,attention_entropy
45200,2.239882
45201,1.2006407
45202,0.67553973
45203,1.1751158
45204,2.0798404
45205,0.670792
45206,2.162858
45207,1.4096491
45208,1.28002
45209,1.6308284
45210,0.6630056
45211,3.4484057
45212,5.3448806
45213,1.5417676
45214,3.7732623
45215,0.44839016
45216,2.147719
45217,2.1717231
45218,0.57820255
45219,2.378793
45220,2.5262299
45221,1.7685864
45222,0.12886038
45223,0.05912984
45224,1.9502128
45225,2.7376883
45226,1.0885979
45227,0.6405116
45228,1.7304564
45229,2.3530178
45230,1.1942295
45231,1.8225446
45232,1.8555877
45233,1.1232289
45234,1.7851026
45235,1.3567148
45236,1.9228387
45237,2.1913154
45238,2.2633996
45239,1.1559683
45240,2.163352
45241,1.753479
45242,0.96233624
45243,2.0499942
45244,1.2743497
45245,1.8921577
45246,1.6357862
45247,2.6498783
45248,2.9894545
45249,2.6002946
45250,2.2459946
45251,1.4790467
45252,2.5238564
45253,0.9914714
45254,1.0068512
45255,1.5778472
45256,2.4304452
45257,0.73087484
45258,1.355236
45259,4.9664106
45260,1.8138232
45261,0.9124774
45262,0.5397086
45263,1.4478763
45264,1.0569811
45265,1.8669884
45266,1.036519
45267,1.3539448
45268,2.130584
45269,1.9973767
45270,3.9387105
45271,1.9663495
45272,3.6326716
45273,1.3297843
45274,2.6420345
45275,3.855094
45276,3.0268989
45277,1.9109328
45278,2.9836185
45279,1.0698065
45280,2.4602149
45281,1.0686051
45282,1.734112
45283,0.892054
45284,2.637792
45285,3.2102013
45286,1.0875254
45287,0.0893558
45288,1.7879974
45289,1.5216031
45290,3.6122437
45291,0.5359718
45292,1.2309124
45293,0.16243389
45294,2.2064967
45295,1.6682515
45296,1.8296313
45297,2.0531902
45298,2.9436507
45299,0.33174843
45300,2.644695
45301,0.6235963
45302,1.12882
45303,2.536446
45304,1.8683345
45305,1.3882585
45306,2.450965
45307,1.7548552
45308,1.5748682
45309,1.3356266
45310,3.148469
45311,1.9397656
45312,1.8510668
45313,0.74368143
45314,1.3494458
45315,1.8506844
45316,1.7674637
45317,2.3051124
45318,0.90165275
45319,0.5060067
45320,1.7823806
45321,4.974896
45322,3.074562
45323,1.2709191
45324,2.6542857
45325,1.0193213
45326,2.9559588
45327,1.3471153
45328,0.6669214
45329,1.8049266
45330,0.91730845
45331,2.5313432
45332,0.88255405
45333,0.96338123
45334,0.8964124
45335,2.0442252
45336,1.7292349
45337,1.0427747
45338,2.1560204
45339,0.102537945
45340,1.023105
45341,2.7068534
45342,0.56428546
45343,1.3061221
45344,1.2591571
45345,0.20950995
45346,5.2464967
45347,0.44930673
45348,3.6892588
45349,2.0628688
45350,2.268182
45351,0.4911372
45352,1.1234843
45353,1.1144332
45354,0.4906028
45355,6.5660458
45356,1.753075
45357,0.9695225
45358,3.1637416
45359,1.8299397
45360,1.5083234
45361,1.5162579
45362,0.8690212
45363,1.9314859
45364,0.80858433
45365,2.5857925
45366,2.4629304
45367,2.1048381
45368,1.3513385
45369,2.7752147
45370,0.38897935
45371,1.7803935
45372,1.3426938
45373,1.845309
45374,0.9102334
45375,1.2466252
45376,2.0868342
45377,1.5671473
45378,1.0260056
45379,2.3348494
45380,0.8778012
45381,5.9817853
45382,3.762694
45383,2.0805247
45384,0.4289703
45385,3.8571904
45386,1.4043963
45387,1.8905909
45388,2.1298048
45389,1.8591205
45390,0.67371154
45391,0.12919745
45392,1.4147191
45393,1.5666082
45394,1.8607141
45395,1.9647577
45396,1.0189376
45397,0.16054118
45398,1.6830215
45399,0.26237538
45400,1.743762
45401,2.6125834
45402,1.07934
45403,3.7298143
45404,0.5700461
45405,2.2342956
45406,0.31858557
45407,2.1725357
45408,1.1983271
45409,1.9535933
45410,1.6877421
45411,3.3470075
45412,1.2885915
45413,1.190805
45414,0.11763692
45415,0.84487593
45416,1.4869087
45417,0.470986
45418,2.5847669
45419,2.2036364
45420,1.0777868
45421,1.3750906
45422,2.8622446
45423,2.0555391
45424,2.1737099
45425,2.94337
45426,2.084732
45427,2.5542345
45428,0.38486677
45429,0.069605574
45430,1.6247244
45431,0.63189816
45432,3.4259937
45433,1.7914678
45434,1.4916778
45435,0.72398436
45436,1.682912
45437,0.5657071
45438,0.5992009
45439,3.2359977
45440,1.72599
45441,1.5626435
45442,2.1139047
45443,1.5295511
45444,1.9208488
45445,0.8970674
45446,2.1402462
45447,3.0818977
45448,3.26321
45449,0.9942033
45450,0.9969201
45451,3.1408584
45452,1.5217345
45453,0.7340602
45454,0.5181712
45455,2.0987673
45456,2.266517
45457,0.6755909
45458,1.0366595
45459,3.7637937
45460,4.8256927
45461,2.1270747
45462,0.98266953
45463,2.024672
45464,5.8174505
45465,2.4211357
45466,0.40767896
45467,1.344055
45468,0.6533465
45469,1.6455017
45470,1.6567312
45471,1.6216674
45472,2.4498882
45473,1.295539
45474,2.420248
45475,1.3581725
45476,0.005906663
45477,0.8692707
45478,3.1729789
45479,0.029714245
45480,1.902236
45481,2.258867
45482,1.321419
45483,1.1737801
45484,2.4159205
45485,1.1655637
45486,1.8795199
45487,0.69544387
45488,0.97698057
45489,2.3856456
45490,0.43139026
45491,2.1066108
45492,2.105067
45493,1.4096711
45494,3.7110803
45495,1.7201798
45496,1.8534839
45497,1.2998459
45498,0.5583645
45499,4.6850276
45500,1.1285117
45501,1.5072513
45502,0.8726109
45503,2.876527
45504,0.49897447
45505,2.2748995
45506,1.2363666
45507,0.35220426
45508,1.6414163
45509,0.9935157
45510,0.13830757
45511,1.8372498
45512,2.709513
45513,0.34825754
45514,0.5858493
45515,0.76097196
45516,3.1038585
45517,1.0500501
45518,1.2005881
45519,0.09210242
45520,1.8582768
45521,0.89862734
45522,0.17458308
45523,1.6455619
45524,1.5239874
45525,1.253912
45526,0.4329465
45527,1.8420413
45528,1.7026675
45529,2.276145
45530,0.10274145
45531,2.70713
45532,2.9120536
45533,3.2889712
45534,3.1429737
45535,0.33915555
45536,1.3748288
45537,4.3814893
45538,0.22001731
45539,3.0874245
45540,3.5766869
45541,1.9911499
45542,2.5682478
45543,2.9310162
45544,0.6766995
45545,1.2787471
45546,1.3873645
45547,0.79760295
45548,2.6235242
45549,1.8524933
45550,1.0941217
45551,2.484247
45552,1.9537678
45553,0.59532875
45554,2.8400555
45555,2.3152149
45556,3.2391303
45557,1.0825412
45558,1.5448794
45559,2.184174
45560,2.4531968
45561,2.088873
45562,1.5696052
45563,1.004049
45564,0.595503
45565,3.3280559
45566,1.4924632
45567,0.0746769
45568,2.0331812
45569,2.8698788
45570,1.4005166
45571,2.2647126
45572,1.7578872
45573,1.263848
45574,0.53151715
45575,0.91761905
45576,1.3086398
45577,5.0718575
45578,0.4676476
45579,3.7524748
45580,4.110913
45581,1.7661982
45582,1.7203265
45583,1.5298405
45584,2.1477003
45585,3.0042026
45586,0.87915856
45587,2.1257906
45588,1.2234747
45589,1.3606558
45590,2.4228873
45591,1.7199464
45592,0.91323024
45593,1.3442836
45594,0.8188901
45595,1.3543023
45596,1.9367028
45597,2.819748
45598,1.539396
45599,0.47178844
45600,1.5691351
45601,1.6546135
45602,4.0128274
45603,0.54277664
45604,1.7985024
45605,2.4786854
45606,0.052047685
45607,2.4408119
45608,0.55714554
45609,0.9895479
45610,3.6933844
45611,1.1825559
45612,1.5082263
45613,2.1620984
45614,0.95662534
45615,0.6473522
45616,2.1691294
45617,4.282885
45618,1.7086569
45619,2.864605
45620,1.0249885
45621,1.5241779
45622,0.83612746
45623,1.803704
45624,2.550343
45625,1.5036142
45626,1.3124331
45627,2.3328311
45628,1.2475741
45629,3.6222186
45630,2.5800047
45631,2.716132
45632,0.27343625
45633,2.8089378
45634,1.3095112
45635,2.485766
45636,1.3736618
45637,2.4197183
45638,1.7958946
45639,1.6011388
45640,2.1236832
45641,3.3239388
45642,1.9755176
45643,0.6757766
45644,0.54562366
45645,2.9832969
45646,0.9425883
45647,0.052151203
45648,2.9052117
45649,1.8135433
45650,1.5873487
45651,0.9654869
45652,1.313069
45653,1.946641
45654,2.3282495
45655,1.367777
45656,2.125356
45657,1.7473149
45658,0.66866714
45659,0.64920974
45660,1.192558
45661,1.0173341
45662,2.391091
45663,2.2971194
45664,1.0985363
45665,1.3563144
45666,2.4898782
45667,2.6934645
45668,1.7026268
45669,1.7084818
45670,2.3303106
45671,0.9442328
45672,0.25872183
45673,0.45038342
45674,0.94582427
45675,3.3635752
45676,0.1817607
45677,2.423189
45678,1.9648895
45679,2.4237185
45680,2.2465
45681,2.5345845
45682,4.6618857
45683,0.65875727
45684,0.63465405
45685,1.3156174
45686,2.9546947
45687,2.060769
45688,2.3752053
45689,1.887587
45690,1.0192561
45691,0.3774408
45692,2.020576
45693,1.7497027
45694,0.005129383
45695,2.1744022
45696,0.47555143
45697,1.3028295
45698,2.115962
45699,0.9756115
45700,2.9430985
45701,0.59659183
45702,1.6360538
45703,1.4603174
45704,2.4727106
45705,1.1355616
45706,2.3174815
45707,1.2913985
45708,3.3333135
45709,1.0284886
45710,1.2761248
45711,1.4298589
45712,2.848612
45713,0.067732394
45714,0.43261537
45715,1.0010659
45716,2.3215904
45717,1.6882335
45718,3.5089977
45719,1.8748709
45720,2.1670458
45721,2.4903789
45722,2.4197998
45723,0.50995404
45724,0.56122065
45725,0.100479744
45726,3.5110373
45727,1.6812401
45728,3.388122
45729,2.0664296
45730,1.3032349
45731,3.64362
45732,2.7032375
45733,2.3532255
45734,2.2270255
45735,0.16885075
45736,1.6998818
45737,1.391371
45738,3.401072
45739,2.5548682
45740,3.4799356
45741,0.69884086
45742,1.8823584
45743,1.9326597
45744,1.459662
45745,0.37317654
45746,1.2887281
45747,0.044178825
45748,2.5060842
45749,2.1667418
45750,0.48500195
45751,0.82328045
45752,2.8001597
45753,1.6782787
45754,2.0686002
45755,3.3143578
45756,0.49756932
45757,0.2557897
45758,1.2044448
45759,2.977795
45760,3.2590313
45761,2.217648
45762,0.52994
45763,2.9982133
45764,0.7962526
45765,1.3228368
45766,1.8520966
45767,0.04097342
45768,0.25749806
45769,1.051541
45770,3.5357652
45771,2.4154456
45772,1.0602556
45773,1.597893
45774,0.97169405
45775,1.9232156
45776,0.12195931
45777,2.7016668
45778,1.3071392
45779,3.0017598
45780,1.6299193
45781,2.0918248
45782,1.5483863
45783,0.9929576
45784,0.53499925
45785,2.5986311
45786,2.4484837
45787,0.03481662
45788,1.3562033
45789,2.994502
45790,2.9670024
45791,2.5653546
45792,1.7409248
45793,0.71085733
45794,2.5500548
45795,3.181878
45796,1.6462466
45797,1.4293092
45798,0.8420246
45799,1.7549059
45800,3.2608254
45801,2.3710623
45802,0.39748555
45803,0.86653847
45804,3.5041263
45805,1.862057
45806,1.531322
45807,0.9440531
45808,3.1537755
45809,1.6711735
45810,0.64303863
45811,1.1725475
45812,2.0047462
45813,1.5824735
45814,0.9568252
45815,1.898488
45816,1.6669915
45817,2.0778692
45818,0.33040893
45819,2.0499768
45820,2.2323833
45821,1.5198743
45822,1.023445
45823,2.2922287
45824,1.3455094
45825,3.228743
45826,1.193645
45827,2.1653268
45828,2.241156
45829,1.7736673
45830,0.33383897
45831,1.2868876
45832,1.3722296
45833,2.6554954
45834,1.6997489
45835,0.95353246
45836,2.6302876
45837,1.6154383
45838,1.0698065
45839,1.9325075
45840,2.8821487
45841,2.7541237
45842,1.2326504
45843,2.7969496
45844,0.41708943
45845,1.2560744
45846,4.141526
45847,2.763756
45848,2.2334213
45849,2.4870787
45850,3.1450624
45851,2.8157306
45852,0.9743006
45853,1.9327948
45854,2.0095763
45855,2.6613016
45856,1.9634356
45857,2.0260968
45858,0.027470794
45859,1.4968023
45860,0.8488642
45861,1.6665114
45862,1.1376534
45863,4.001784
45864,2.1317818
45865,2.4986396
45866,2.7340717
45867,0.69601506
45868,1.9828732
45869,2.8247445
45870,0.22391506
45871,2.3551595
45872,2.2016497
45873,0.56550777
45874,3.5233169
45875,2.8988638
45876,1.8627231
45877,2.663179
45878,0.56409395
45879,1.7375896
45880,1.9865026
45881,1.1871483
45882,1.673537
45883,1.4996197
45884,2.3332567
45885,1.084656
45886,2.7744968
45887,1.0359589
45888,2.051168
45889,1.6220849
45890,0.006120564
45891,0.99849683
45892,2.737175
45893,2.2755337
45894,0.8585493
45895,0.76511407
45896,0.5903728
45897,0.9204849
45898,2.0346282
45899,2.026743
45900,1.6593505
45901,2.0179
45902,3.2334669
45903,2.3120258
45904,3.0996122
45905,2.1974635
45906,0.9513625
45907,1.4829471
45908,2.1716423
45909,2.760462
45910,2.0300665
45911,2.274432
45912,2.1104279
45913,2.0136414
45914,0.23944563
45915,0.6006404
45916,1.4979299
45917,1.8913705
45918,2.8042042
45919,1.1330769
45920,0.40283695
45921,1.5173645
45922,0.67155784
45923,1.8928825
45924,3.614968
45925,1.298212
45926,2.3520267
45927,2.1220849
45928,3.3783984
45929,0.9806843
45930,3.595889
45931,0.9773642
45932,0.50771207
45933,0.9217659
45934,1.5034295
45935,1.8249464
45936,0.7928066
45937,3.8263066
45938,2.963356
45939,1.8202549
45940,0.6362941
45941,0.6036829
45942,2.3922653
45943,3.4794753
45944,1.9925857
45945,2.1999009
45946,1.8895437
45947,1.0985543
45948,1.3223779
45949,4.318259
45950,2.0284026
45951,1.5623369
45952,1.9185675
45953,1.3759112
45954,2.488123
45955,1.5062166
45956,1.6445992
45957,0.7088642
45958,0.64486337
45959,1.3176455
45960,1.7458186
45961,3.531418
45962,3.0921106
45963,2.1022587
45964,0.6789831
45965,2.9285088
45966,1.9012991
45967,0.49646842
45968,2.7315319
45969,1.2982436
45970,2.2266834
45971,1.1439853
45972,0.23427983
45973,1.74701
45974,0.9486866
45975,2.890588
45976,0.40579274
45977,3.5608842
45978,1.7267454
45979,2.9238632
45980,2.830512
45981,4.196667
45982,2.8224733
45983,0.68082285
45984,6.276764
45985,2.3183355
45986,2.7018793
45987,0.5598269
45988,1.0039098
45989,1.8705658
45990,2.1651044
45991,3.535109
45992,2.8497992
45993,3.133759
45994,2.0696237
45995,2.2011747
45996,2.1117578
45997,1.278742
45998,0.043232504
45999,0.71580184
46000,2.7030046
46001,1.7101123
46002,2.772553
46003,2.1354423
46004,4.6446195
46005,2.1719248
46006,4.355368
46007,3.9087005
46008,0.014848808
46009,2.1498637
46010,1.6536134
46011,2.2924216
46012,0.85529363
46013,2.9768288
46014,1.0134509
46015,2.6166968
46016,2.3675165
46017,0.6332272
46018,0.16831115
46019,2.0336936
46020,2.0642762
46021,1.0054812
46022,1.6816123
46023,3.2195394
46024,1.7402494
46025,5.9746585
46026,1.8496423
46027,0.9745996
46028,2.253722
46029,1.95458
46030,0.87683
46031,0.8492485
46032,2.0990117
46033,2.1230285
46034,0.806924
46035,2.1138391
46036,2.3033848
46037,3.1447566
46038,0.67021334
46039,1.2859086
46040,1.7508756
46041,0.57070446
46042,2.0567145
46043,2.0525432
46044,2.0290287
46045,3.3230696
46046,2.852664
46047,0.86335814
46048,0.38451177
46049,1.896501
46050,2.0737462
46051,4.00535
46052,2.829013
46053,0.26094544
46054,0.71341205
46055,1.8800106
46056,1.2635659
46057,0.6273079
46058,1.3386852
46059,4.5508304
46060,0.3063568
46061,1.0947099
46062,0.48901692
46063,0.12697956
46064,1.5427234
46065,2.3459537
46066,0.6385126
46067,3.519307
46068,2.0074222
46069,2.174981
46070,0.08493587
46071,0.632576
46072,1.8898032
46073,2.0722976
46074,1.0613276
46075,0.6629292
46076,1.5267826
46077,1.8424506
46078,0.5536813
46079,1.3365089
46080,2.0440948
46081,1.4684308
46082,1.9458053
46083,2.057985
46084,3.9362984
46085,3.7375615
46086,0.51121724
46087,2.3859034
46088,2.7482777
46089,4.6237793
46090,3.3979843
46091,1.4596834
46092,3.4745355
46093,1.4353743
46094,2.5545766
46095,0.40974918
46096,0.87806785
46097,2.5581737
46098,2.2223096
46099,1.743298
46100,3.7656925
46101,3.2153907
46102,1.3474351
46103,3.6034062
46104,1.1579845
46105,1.9398389
46106,0.86369693
46107,2.3391256
46108,2.3519337
46109,1.0219591
46110,0.8200455
46111,2.77034
46112,1.9465346
46113,2.359095
46114,1.8807577
46115,0.44872397
46116,2.6115112
46117,0.9431552
46118,1.8464475
46119,1.8421748
46120,2.105127
46121,1.7133312
46122,0.56981903
46123,1.0878584
46124,2.092336
46125,3.4653664
46126,1.2489184
46127,1.5653789
46128,2.2570834
46129,1.9421245
46130,0.96104896
46131,3.9308708
46132,7.196945
46133,1.7619925
46134,2.198382
46135,0.6983032
46136,4.4324117
46137,2.8798757
46138,1.3828957
46139,1.8840626
46140,1.5175893
46141,1.4519948
46142,3.7135015
46143,2.3881757
46144,0.24096464
46145,1.5422394
46146,1.7611604
46147,2.0982547
46148,2.7923775
46149,0.7180064
46150,1.3701832
46151,2.3474398
46152,1.0825431
46153,1.9962137
46154,2.391453
46155,0.63945276
46156,1.2421441
46157,4.391158
46158,1.5943477
46159,0.6015756
46160,0.5921295
46161,1.9207727
46162,1.9065504
46163,1.9129354
46164,2.0103908
46165,2.9883955
46166,3.6894157
46167,0.8640479
46168,0.8599402
46169,0.5500524
46170,1.2586225
46171,3.1974375
46172,2.3296986
46173,1.2737827
46174,2.9003143
46175,2.7613194
46176,2.7603338
46177,0.63940215
46178,2.4305184
46179,0.98682344
46180,1.5996346
46181,1.558294
46182,1.4482596
46183,2.297054
46184,2.358247
46185,2.0272615
46186,1.1231843
46187,4.0193453
46188,2.0804996
46189,2.4552355
46190,1.3827091
46191,2.8376145
46192,3.7243857
46193,0.26617545
46194,1.9742339
46195,1.971587
46196,1.9537603
46197,0.59536374
46198,0.19688956
46199,1.6376319
46200,1.933688
46201,0.34340695
46202,0.09895214
46203,2.208365
46204,1.9016051
46205,1.499059
46206,1.471544
46207,2.046167
46208,5.4972796
46209,0.496028
46210,3.1751869
46211,2.3528583
46212,2.2849083
46213,1.4418635
46214,1.486045
46215,0.13513777
46216,1.3819225
46217,2.8523436
46218,0.5511651
46219,1.3117766
46220,0.35684597
46221,2.0034757
46222,1.119624
46223,0.3147838
46224,0.84502983
46225,2.6429808
46226,1.535521
46227,1.9375474
46228,2.226227
46229,1.8314724
46230,1.1330286
46231,2.3624978
46232,2.751354
46233,2.4529462
46234,0.53477275
46235,1.5019224
46236,2.5720932
46237,1.5997735
46238,0.8195346
46239,2.2754292
46240,2.8802438
46241,2.526012
46242,2.2155123
46243,1.3159325
46244,0.17760852
46245,3.561036
46246,2.458338
46247,1.7877334
46248,2.343813
46249,1.8469956
46250,1.2339628
46251,0.031065196
46252,2.078591
46253,1.6878043
46254,1.9468627
46255,3.2767837
46256,1.8998337
46257,1.8822339
46258,1.3353285
46259,0.47226477
46260,1.5157136
46261,2.28387
46262,2.0691743
46263,2.248482
46264,1.7429194
46265,1.0518875
46266,3.2903078
46267,0.92268336
46268,0.9302756
46269,2.888662
46270,1.4437299
46271,2.9681113
46272,2.7233937
46273,2.9274344
46274,1.8507248
46275,0.72684807
46276,3.547393
46277,1.153605
46278,0.19428441
46279,1.1548922
46280,1.0890608
46281,1.7593949
46282,0.44578773
46283,3.0828283
46284,3.1394083
46285,2.8486893
46286,2.7974901
46287,0.39256054
46288,3.400966
46289,1.9125015
46290,2.701718
46291,0.67362094
46292,2.8876424
46293,0.9878091
46294,2.5629961
46295,0.932535
46296,1.8153056
46297,2.7795045
46298,2.7719789
46299,1.1518605
46300,1.9720705
46301,2.3883097
46302,1.5187967
46303,2.3499284
46304,1.4257388
46305,2.5143058
46306,2.1296995
46307,1.9231901
46308,2.7945056
46309,1.6272959
46310,1.985352
46311,2.4368114
46312,1.1524884
46313,2.3226137
46314,1.611322
46315,1.3392612
46316,2.0567472
46317,1.3421282
46318,0.98568535
46319,2.300986
46320,2.2947052
46321,1.7162082
46322,0.99386525
46323,0.92544305
46324,3.1456318
46325,0.64533556
46326,2.9467967
46327,1.9694722
46328,2.2210798
46329,1.3903568
46330,2.724304
46331,2.95601
46332,2.120904
46333,2.365739
46334,2.681739
46335,0.93779373
46336,2.5621948
46337,3.168414
46338,2.1947558
46339,2.6196685
46340,2.146297
46341,1.4477211
46342,2.894407
46343,1.2756418
46344,1.0975298
46345,0.9904733
46346,0.83121336
46347,0.16877632
46348,2.1330473
46349,2.3024106
46350,0.4388363
46351,2.4031405
46352,0.5578913
46353,2.6056628
46354,1.4225085
46355,1.6249037
46356,1.6549648
46357,2.6504655
46358,2.4582658
46359,2.1019607
46360,1.3483673
46361,2.5066605
46362,0.588778
46363,0.51959056
46364,1.7093332
46365,1.5578151
46366,2.7389352
46367,2.4726558
46368,1.4092214
46369,2.3148174
46370,1.4623544
46371,0.74304
46372,2.1765733
46373,2.92694
46374,2.68529
46375,2.7291873
46376,1.4217088
46377,0.61164594
46378,1.94312
46379,1.5413506
46380,3.364403
46381,1.9326892
46382,0.5234548
46383,1.0428839
46384,3.1468773
46385,2.2700646
46386,3.1511931
46387,0.68409294
46388,2.2898927
46389,3.383977
46390,1.5556947
46391,1.2549658
46392,2.358776
46393,1.7060564
46394,2.2297876
46395,2.5836096
46396,2.710247
46397,1.7065382
46398,2.10117
46399,1.3417542
46400,2.4918864
46401,0.18422717
46402,2.948226
46403,2.4786065
46404,0.9399631
46405,0.4731638
46406,1.5011947
46407,0.9152094
46408,2.2587376
46409,1.6644154
46410,2.5534458
46411,0.67550355
46412,2.1729434
46413,0.8949208
46414,2.0657358
46415,1.7978401
46416,2.8890796
46417,1.1402438
46418,0.5902795
46419,1.4693875
46420,1.4180988
46421,1.9843209
46422,1.462481
46423,1.4633251
46424,1.9769998
46425,2.7703323
46426,2.2986157
46427,2.2959375
46428,0.6228348
46429,0.9664718
46430,1.7978871
46431,0.88806486
46432,2.159508
46433,0.12605701
46434,1.2088487
46435,2.510242
46436,2.5237627
46437,2.075462
46438,2.6154952
46439,2.7600107
46440,0.9045683
46441,1.1051289
46442,0.5130825
46443,0.2511265
46444,0.96643984
46445,2.776905
46446,1.940794
46447,2.8113883
46448,1.1369746
46449,1.4972003
46450,1.8809085
46451,3.0835147
46452,2.2079942
46453,0.6598164
46454,1.0527956
46455,2.7610927
46456,2.1685646
46457,2.0805323
46458,2.55089
46459,1.9518356
46460,0.68896055
46461,1.785292
46462,1.5321205
46463,1.633501
46464,0.8183929
46465,2.7442236
46466,3.2443142
46467,1.0709348
46468,0.87778866
46469,2.4168496
46470,2.7436185
46471,2.6013181
46472,3.8797877
46473,2.4933753
46474,0.5543073
46475,1.0843477
46476,1.3784728
46477,2.2876096
46478,2.2826247
46479,1.1901002
46480,1.6831646
46481,1.0796642
46482,1.1442515
46483,4.395758
46484,2.31833
46485,1.7815542
46486,1.2717118
46487,1.3367834
46488,0.30613416
46489,0.619563
46490,1.6951158
46491,1.024849
46492,1.7790996
46493,3.2636058
46494,1.5082198
46495,0.486943
46496,0.90558386
46497,1.5561031
46498,0.39621136
46499,1.876789
46500,1.0871062
46501,1.4443096
46502,1.1653492
46503,1.2069471
46504,1.447998
46505,1.2226624
46506,0.46574467
46507,2.9748764
46508,0.8335385
46509,1.2423174
46510,1.6380928
46511,1.4508432
46512,2.081707
46513,1.5531516
46514,2.4078567
46515,1.4730867
46516,1.329731
46517,1.9776123
46518,1.7828318
46519,0.23343258
46520,0.5625091
46521,0.6382618
46522,0.30394605
46523,0.6237552
46524,1.7182393
46525,1.4338199
46526,0.65925944
46527,0.9755498
46528,1.9887727
46529,1.4168701
46530,1.5836467
46531,2.438204
46532,0.5621821
46533,1.7705451
46534,1.5622897
46535,2.440172
46536,2.009223
46537,0.12868448
46538,0.6400661
46539,2.7076297
46540,0.6379451
46541,1.0792507
46542,1.371444
46543,0.5978482
46544,0.79434204
46545,1.7599945
46546,1.0089668
46547,1.8811005
46548,0.3205481
46549,2.4825876
46550,0.63160014
46551,2.1432285
46552,1.8697904
46553,1.6627259
46554,0.86251104
46555,0.94114834
46556,0.80318844
46557,1.9446533
46558,2.0841575
46559,1.3336169
46560,0.78110915
46561,1.3339195
46562,1.3651503
46563,1.3502413
46564,1.6066418
46565,3.1338797
46566,1.0174689
46567,0.9706769
46568,0.67121065
46569,0.6520454
46570,0.36697727
46571,1.2763896
46572,0.98084164
46573,1.6586777
46574,2.2975411
46575,1.3812113
46576,2.0096335
46577,1.8738282
46578,1.0597602
46579,2.141529
46580,1.083858
46581,1.8901473
46582,1.0607002
46583,1.308652
46584,1.4449605
46585,4.2844667
46586,2.0696232
46587,1.3878577
46588,1.9337752
46589,1.5713625
46590,1.312481
46591,2.2245598
46592,3.2279768
46593,2.61112
46594,1.2339418
46595,0.9417868
46596,2.302261
46597,1.2307442
46598,2.1354628
46599,1.5949277
46600,1.0921845
46601,1.3807096
46602,3.250519
46603,4.7006426
46604,0.39053237
46605,2.3871624
46606,1.1332028
46607,0.6429228
46608,0.63702047
46609,0.48377818
46610,0.67391634
46611,1.4688265
46612,0.6485802
46613,2.2912846
46614,1.8421055
46615,0.66998637
46616,1.9437065
46617,1.885342
46618,2.5983489
46619,1.7594088
46620,0.64230645
46621,2.5926402
46622,1.3687471
46623,1.9513235
46624,4.038311
46625,3.577522
46626,2.3207963
46627,1.913394
46628,0.6480252
46629,1.5248691
46630,0.76756024
46631,1.5717622
46632,2.8877776
46633,0.6358986
46634,4.178517
46635,0.10258801
46636,1.4532936
46637,1.6870872
46638,3.3573105
46639,1.6030173
46640,2.3158133
46641,0.8591925
46642,0.98625493
46643,0.678071
46644,1.9563129
46645,3.327655
46646,1.2511271
46647,0.50861734
46648,0.5081856
46649,1.2584183
46650,1.9053074
46651,0.63940775
46652,3.1935256
46653,2.2509923
46654,0.67628276
46655,0.7363802
46656,1.3933935
46657,1.0094547
46658,1.5876331
46659,0.9238646
46660,0.45172733
46661,1.6193173
46662,0.6300352
46663,1.872474
46664,1.4524018
46665,1.8854922
46666,0.17323263
46667,2.710527
46668,2.007492
46669,4.741868
46670,0.6233289
46671,1.514987
46672,2.5411413
46673,0.06458792
46674,0.08685348
46675,1.4907064
46676,1.434715
46677,1.6791639
46678,1.4719193
46679,1.267183
46680,1.3592486
46681,2.078189
46682,1.0631102
46683,0.9360814
46684,1.7541809
46685,1.8990729
46686,1.4160504
46687,2.2038653
46688,2.6255884
46689,0.24315262
46690,1.2085376
46691,1.762249
46692,1.0465351
46693,1.9449098
46694,2.862673
46695,1.8205447
46696,1.9272726
46697,1.5873582
46698,0.02227076
46699,1.0179043
46700,1.5509179
46701,1.2855688
46702,0.9481051
46703,0.6059728
46704,0.57429343
46705,0.9908791
46706,3.7563791
46707,1.303104
46708,0.87564015
46709,2.927874
46710,3.0437918
46711,1.3101311
46712,2.1907744
46713,0.9012314
46714,0.67548525
46715,4.4050794
46716,3.7486362
46717,1.24665
46718,0.63327307
46719,1.5250869
46720,2.28049
46721,1.7208651
46722,1.1405889
46723,1.0983944
46724,0.87558866
46725,0.9687517
46726,4.688079
46727,1.2231474
46728,1.7471855
46729,1.193777
46730,1.7462798
46731,0.40854895
46732,2.1536999
46733,4.827283
46734,1.8440598
46735,0.674291
46736,2.2418902
46737,0.2876032
46738,1.3343822
46739,0.67219704
46740,1.7710042
46741,1.0689017
46742,1.4936273
46743,1.1271151
46744,1.1677811
46745,2.7366261
46746,1.6809528
46747,1.1440699
46748,0.9143381
46749,1.8242501
46750,0.32984185
46751,1.5276368
46752,1.4347299
46753,1.1008486
46754,1.576913
46755,1.0215323
46756,0.59667116
46757,1.796197
46758,1.2785767
46759,0.5951448
46760,1.7463491
46761,0.057060994
46762,1.9303172
46763,2.673338
46764,1.6832789
46765,0.8055911
46766,1.2194684
46767,2.4848247
46768,1.5544105
46769,1.6814415
46770,2.606519
46771,0.9267265
46772,1.3970191
46773,2.4272301
46774,1.7158211
46775,2.1708841
46776,1.3808134
46777,2.4442768
46778,1.0836601
46779,2.3465986
46780,1.355604
46781,2.8877497
